  0.00000000E+00   3.10998623E-02   6.21696374E-02   9.31792675E-02   1.24098753E-01   1.54898180E-01   1.85547754E-01   2.16017822E-01   2.46278907E-01   2.76301733E-01   3.06057255E-01   3.35516686E-01   3.64651526E-01   3.93433590E-01   4.21835032E-01   4.49828376E-01   4.77386540E-01   5.04482863E-01   5.31091132E-01   5.57185605E-01   5.82741036E-01   6.07732703E-01   6.32136428E-01   6.55928602E-01   6.79086207E-01   7.01586840E-01   7.23408733E-01   7.44530775E-01   7.64932532E-01   7.84594265E-01   8.03496955E-01   8.21622313E-01   8.38952804E-01   8.55471663E-01   8.71162908E-01   8.86011359E-01   9.00002652E-01   9.13123250E-01   9.25360461E-01   9.36702445E-01   9.47138229E-01   9.56657719E-01   9.65251704E-01   9.72911871E-01   9.79630808E-01   9.85402015E-01   9.90219910E-01   9.94079831E-01   9.96978044E-01   9.98911745E-01   9.99879063E-01   9.99879063E-01   9.98911745E-01   9.96978044E-01   9.94079831E-01   9.90219910E-01   9.85402015E-01   9.79630808E-01   9.72911871E-01   9.65251704E-01   9.56657719E-01   9.47138229E-01   9.36702445E-01   9.25360461E-01   9.13123250E-01   9.00002652E-01   8.86011359E-01   8.71162908E-01   8.55471663E-01   8.38952804E-01   8.21622313E-01   8.03496955E-01   7.84594265E-01   7.64932532E-01   7.44530775E-01   7.23408733E-01   7.01586840E-01   6.79086207E-01   6.55928602E-01   6.32136428E-01   6.07732703E-01   5.82741036E-01   5.57185605E-01   5.31091132E-01   5.04482863E-01   4.77386540E-01   4.49828376E-01   4.21835032E-01   3.93433590E-01   3.64651526E-01   3.35516686E-01   3.06057255E-01   2.76301733E-01   2.46278907E-01   2.16017822E-01   1.85547754E-01   1.54898180E-01   1.24098753E-01   9.31792675E-02   6.21696374E-02   3.10998623E-02   0.00000000E+00 
  0.00000000E+00   2.83063616E-02   5.65853386E-02   8.48095730E-02   1.12951760E-01   1.40984673E-01   1.68881192E-01   1.96614330E-01   2.24157256E-01   2.51483325E-01   2.78566099E-01   3.05379379E-01   3.31897224E-01   3.58093980E-01   3.83944303E-01   4.09423185E-01   4.34505977E-01   4.59168411E-01   4.83386631E-01   5.07137204E-01   5.30397156E-01   5.53143982E-01   5.75355677E-01   5.97010753E-01   6.18088259E-01   6.38567805E-01   6.58429578E-01   6.77654363E-01   6.96223560E-01   7.14119207E-01   7.31323989E-01   7.47821263E-01   7.63595068E-01   7.78630144E-01   7.92911945E-01   8.06426656E-01   8.19161200E-01   8.31103260E-01   8.42241280E-01   8.52564486E-01   8.62062892E-01   8.70727307E-01   8.78549350E-01   8.85521453E-01   8.91636871E-01   8.96889688E-01   9.01274822E-01   9.04788031E-01   9.07425916E-01   9.09185925E-01   9.10066356E-01   9.10066356E-01   9.09185925E-01   9.07425916E-01   9.04788031E-01   9.01274822E-01   8.96889688E-01   8.91636871E-01   8.85521453E-01   8.78549350E-01   8.70727307E-01   8.62062892E-01   8.52564486E-01   8.42241280E-01   8.31103260E-01   8.19161200E-01   8.06426656E-01   7.92911945E-01   7.78630144E-01   7.63595068E-01   7.47821263E-01   7.31323989E-01   7.14119207E-01   6.96223560E-01   6.77654363E-01   6.58429578E-01   6.38567805E-01   6.18088259E-01   5.97010753E-01   5.75355677E-01   5.53143982E-01   5.30397156E-01   5.07137204E-01   4.83386631E-01   4.59168411E-01   4.34505977E-01   4.09423185E-01   3.83944303E-01   3.58093980E-01   3.31897224E-01   3.05379379E-01   2.78566099E-01   2.51483325E-01   2.24157256E-01   1.96614330E-01   1.68881192E-01   1.40984673E-01   1.12951760E-01   8.48095730E-02   5.65853386E-02   2.83063616E-02   0.00000000E+00 
  0.00000000E+00   2.57637831E-02   5.15026415E-02   7.71916743E-02   1.02806029E-01   1.28320926E-01   1.53711680E-01   1.78953729E-01   2.04022651E-01   2.28894194E-01   2.53544298E-01   2.77949113E-01   3.02085031E-01   3.25928700E-01   3.49457055E-01   3.72647333E-01   3.95477098E-01   4.17924265E-01   4.39967117E-01   4.61584330E-01   4.82754989E-01   5.03458614E-01   5.23675176E-01   5.43385115E-01   5.62569365E-01   5.81209365E-01   5.99287082E-01   6.16785028E-01   6.33686274E-01   6.49974470E-01   6.65633857E-01   6.80649287E-01   6.95006232E-01   7.08690804E-01   7.21689763E-01   7.33990534E-01   7.45581217E-01   7.56450597E-01   7.66588161E-01   7.75984100E-01   7.84629325E-01   7.92515471E-01   7.99634910E-01   8.05980754E-01   8.11546864E-01   8.16327854E-01   8.20319100E-01   8.23516740E-01   8.25917681E-01   8.27519599E-01   8.28320946E-01   8.28320946E-01   8.27519599E-01   8.25917681E-01   8.23516740E-01   8.20319100E-01   8.16327854E-01   8.11546864E-01   8.05980754E-01   7.99634910E-01   7.92515471E-01   7.84629325E-01   7.75984100E-01   7.66588161E-01   7.56450597E-01   7.45581217E-01   7.33990534E-01   7.21689763E-01   7.08690804E-01   6.95006232E-01   6.80649287E-01   6.65633857E-01   6.49974470E-01   6.33686274E-01   6.16785028E-01   5.99287082E-01   5.81209365E-01   5.62569365E-01   5.43385115E-01   5.23675176E-01   5.03458614E-01   4.82754989E-01   4.61584330E-01   4.39967117E-01   4.17924265E-01   3.95477098E-01   3.72647333E-01   3.49457055E-01   3.25928700E-01   3.02085031E-01   2.77949113E-01   2.53544298E-01   2.28894194E-01   2.04022651E-01   1.78953729E-01   1.53711680E-01   1.28320926E-01   1.02806029E-01   7.71916743E-02   5.15026415E-02   2.57637831E-02   0.00000000E+00 
  0.00000000E+00   2.34495881E-02   4.68764903E-02   7.02580425E-02   9.35716246E-02   1.16794682E-01   1.39904748E-01   1.62879466E-01   1.85696608E-01   2.08334101E-01   2.30770043E-01   2.52982731E-01   2.74950674E-01   2.96652621E-01   3.18067575E-01   3.39174819E-01   3.59953933E-01   3.80384816E-01   4.00447700E-01   4.20123177E-01   4.39392212E-01   4.58236164E-01   4.76636802E-01   4.94576324E-01   5.12037376E-01   5.29003064E-01   5.45456977E-01   5.61383195E-01   5.76766311E-01   5.91591442E-01   6.05844248E-01   6.19510938E-01   6.32578291E-01   6.45033666E-01   6.56865012E-01   6.68060884E-01   6.78610450E-01   6.88503504E-01   6.97730475E-01   7.06282438E-01   7.14151117E-01   7.21328902E-01   7.27808848E-01   7.33584685E-01   7.38650827E-01   7.43002371E-01   7.46635109E-01   7.49545526E-01   7.51730806E-01   7.53188834E-01   7.53918201E-01   7.53918201E-01   7.53188834E-01   7.51730806E-01   7.49545526E-01   7.46635109E-01   7.43002371E-01   7.38650827E-01   7.33584685E-01   7.27808848E-01   7.21328902E-01   7.14151117E-01   7.06282438E-01   6.97730475E-01   6.88503504E-01   6.78610450E-01   6.68060884E-01   6.56865012E-01   6.45033666E-01   6.32578291E-01   6.19510938E-01   6.05844248E-01   5.91591442E-01   5.76766311E-01   5.61383195E-01   5.45456977E-01   5.29003064E-01   5.12037376E-01   4.94576324E-01   4.76636802E-01   4.58236164E-01   4.39392212E-01   4.20123177E-01   4.00447700E-01   3.80384816E-01   3.59953933E-01   3.39174819E-01   3.18067575E-01   2.96652621E-01   2.74950674E-01   2.52982731E-01   2.30770043E-01   2.08334101E-01   1.85696608E-01   1.62879466E-01   1.39904748E-01   1.16794682E-01   9.35716246E-02   7.02580425E-02   4.68764903E-02   2.34495881E-02   0.00000000E+00 
  0.00000000E+00   2.13432624E-02   4.26658766E-02   6.39472143E-02   8.51666872E-02   1.06303767E-01   1.27338004E-01   1.48249051E-01   1.69016676E-01   1.89620788E-01   2.10041454E-01   2.30258919E-01   2.50253623E-01   2.70006223E-01   2.89497610E-01   3.08708926E-01   3.27621586E-01   3.46217293E-01   3.64478058E-01   3.82386213E-01   3.99924435E-01   4.17075756E-01   4.33823582E-01   4.50151713E-01   4.66044351E-01   4.81486120E-01   4.96462084E-01   5.10957752E-01   5.24959101E-01   5.38452587E-01   5.51425154E-01   5.63864253E-01   5.75757850E-01   5.87094439E-01   5.97863051E-01   6.08053270E-01   6.17655236E-01   6.26659661E-01   6.35057833E-01   6.42841627E-01   6.50003514E-01   6.56536565E-01   6.62434458E-01   6.67691489E-01   6.72302572E-01   6.76263245E-01   6.79569678E-01   6.82218670E-01   6.84207661E-01   6.85534724E-01   6.86198577E-01   6.86198577E-01   6.85534724E-01   6.84207661E-01   6.82218670E-01   6.79569678E-01   6.76263245E-01   6.72302572E-01   6.67691489E-01   6.62434458E-01   6.56536565E-01   6.50003514E-01   6.42841627E-01   6.35057833E-01   6.26659661E-01   6.17655236E-01   6.08053270E-01   5.97863051E-01   5.87094439E-01   5.75757850E-01   5.63864253E-01   5.51425154E-01   5.38452587E-01   5.24959101E-01   5.10957752E-01   4.96462084E-01   4.81486120E-01   4.66044351E-01   4.50151713E-01   4.33823582E-01   4.17075756E-01   3.99924435E-01   3.82386213E-01   3.64478058E-01   3.46217293E-01   3.27621586E-01   3.08708926E-01   2.89497610E-01   2.70006223E-01   2.50253623E-01   2.30258919E-01   2.10041454E-01   1.89620788E-01   1.69016676E-01   1.48249051E-01   1.27338004E-01   1.06303767E-01   8.51666872E-02   6.39472143E-02   4.26658766E-02   2.13432624E-02   0.00000000E+00 
  0.00000000E+00   1.94261344E-02   3.88334752E-02   5.82032472E-02   7.75167113E-02   9.67551829E-02   1.15900050E-01   1.34932792E-01   1.53834994E-01   1.72588372E-01   1.91174781E-01   2.09576241E-01   2.27774949E-01   2.45753300E-01   2.63493901E-01   2.80979588E-01   2.98193445E-01   3.15118820E-01   3.31739337E-01   3.48038918E-01   3.64001794E-01   3.79612522E-01   3.94855999E-01   4.09717479E-01   4.24182583E-01   4.38237318E-01   4.51868087E-01   4.65061702E-01   4.77805400E-01   4.90086853E-01   5.01894178E-01   5.13215953E-01   5.24041225E-01   5.34359520E-01   5.44160857E-01   5.53435754E-01   5.62175237E-01   5.70370853E-01   5.78014671E-01   5.85099297E-01   5.91617878E-01   5.97564106E-01   6.02932230E-01   6.07717056E-01   6.11913955E-01   6.15518866E-01   6.18528303E-01   6.20939354E-01   6.22749686E-01   6.23957547E-01   6.24561771E-01   6.24561771E-01   6.23957547E-01   6.22749686E-01   6.20939354E-01   6.18528303E-01   6.15518866E-01   6.11913955E-01   6.07717056E-01   6.02932230E-01   5.97564106E-01   5.91617878E-01   5.85099297E-01   5.78014671E-01   5.70370853E-01   5.62175237E-01   5.53435754E-01   5.44160857E-01   5.34359520E-01   5.24041225E-01   5.13215953E-01   5.01894178E-01   4.90086853E-01   4.77805400E-01   4.65061702E-01   4.51868087E-01   4.38237318E-01   4.24182583E-01   4.09717479E-01   3.94855999E-01   3.79612522E-01   3.64001794E-01   3.48038918E-01   3.31739337E-01   3.15118820E-01   2.98193445E-01   2.80979588E-01   2.63493901E-01   2.45753300E-01   2.27774949E-01   2.09576241E-01   1.91174781E-01   1.72588372E-01   1.53834994E-01   1.34932792E-01   1.15900050E-01   9.67551829E-02   7.75167113E-02   5.82032472E-02   3.88334752E-02   1.94261344E-02   0.00000000E+00 
  0.00000000E+00   1.76812096E-02   3.53453138E-02   5.29752237E-02   7.05538835E-02   8.80642869E-02   1.05489494E-01   1.22812647E-01   1.40016986E-01   1.57085868E-01   1.74002779E-01   1.90751355E-01   2.07315390E-01   2.23678861E-01   2.39825938E-01   2.55740998E-01   2.71408645E-01   2.86813722E-01   3.01941326E-01   3.16776820E-01   3.31305854E-01   3.45514370E-01   3.59388624E-01   3.72915192E-01   3.86080989E-01   3.98873277E-01   4.11279682E-01   4.23288200E-01   4.34887213E-01   4.46065502E-01   4.56812251E-01   4.67117064E-01   4.76969971E-01   4.86361440E-01   4.95282386E-01   5.03724179E-01   5.11678650E-01   5.19138106E-01   5.26095329E-01   5.32543589E-01   5.38476648E-01   5.43888765E-01   5.48774704E-01   5.53129740E-01   5.56949658E-01   5.60230764E-01   5.62969882E-01   5.65164364E-01   5.66812085E-01   5.67911453E-01   5.68461402E-01   5.68461402E-01   5.67911453E-01   5.66812085E-01   5.65164364E-01   5.62969882E-01   5.60230764E-01   5.56949658E-01   5.53129740E-01   5.48774704E-01   5.43888765E-01   5.38476648E-01   5.32543589E-01   5.26095329E-01   5.19138106E-01   5.11678650E-01   5.03724179E-01   4.95282386E-01   4.86361440E-01   4.76969971E-01   4.67117064E-01   4.56812251E-01   4.46065502E-01   4.34887213E-01   4.23288200E-01   4.11279682E-01   3.98873277E-01   3.86080989E-01   3.72915192E-01   3.59388624E-01   3.45514370E-01   3.31305854E-01   3.16776820E-01   3.01941326E-01   2.86813722E-01   2.71408645E-01   2.55740998E-01   2.39825938E-01   2.23678861E-01   2.07315390E-01   1.90751355E-01   1.74002779E-01   1.57085868E-01   1.40016986E-01   1.22812647E-01   1.05489494E-01   8.80642869E-02   7.05538835E-02   5.29752237E-02   3.53453138E-02   1.76812096E-02   0.00000000E+00 
  0.00000000E+00   1.60930202E-02   3.21704715E-02   4.82168000E-02   6.42164818E-02   8.01540383E-02   9.60140509E-02   1.11781176E-01   1.27440160E-01   1.42975854E-01   1.58373229E-01   1.73617387E-01   1.88693581E-01   2.03587227E-01   2.18283916E-01   2.32769428E-01   2.47029752E-01   2.61051090E-01   2.74819878E-01   2.88322795E-01   3.01546779E-01   3.14479036E-01   3.27107054E-01   3.39418618E-01   3.51401816E-01   3.63045055E-01   3.74337072E-01   3.85266942E-01   3.95824091E-01   4.05998306E-01   4.15779744E-01   4.25158941E-01   4.34126825E-01   4.42674719E-01   4.50794354E-01   4.58477874E-01   4.65717847E-01   4.72507268E-01   4.78839568E-01   4.84708623E-01   4.90108753E-01   4.95034734E-01   4.99481801E-01   5.03445652E-01   5.06922452E-01   5.09908836E-01   5.12401917E-01   5.14399283E-01   5.15899000E-01   5.16899618E-01   5.17400169E-01   5.17400169E-01   5.16899618E-01   5.15899000E-01   5.14399283E-01   5.12401917E-01   5.09908836E-01   5.06922452E-01   5.03445652E-01   4.99481801E-01   4.95034734E-01   4.90108753E-01   4.84708623E-01   4.78839568E-01   4.72507268E-01   4.65717847E-01   4.58477874E-01   4.50794354E-01   4.42674719E-01   4.34126825E-01   4.25158941E-01   4.15779744E-01   4.05998306E-01   3.95824091E-01   3.85266942E-01   3.74337072E-01   3.63045055E-01   3.51401816E-01   3.39418618E-01   3.27107054E-01   3.14479036E-01   3.01546779E-01   2.88322795E-01   2.74819878E-01   2.61051090E-01   2.47029752E-01   2.32769428E-01   2.18283916E-01   2.03587227E-01   1.88693581E-01   1.73617387E-01   1.58373229E-01   1.42975854E-01   1.27440160E-01   1.11781176E-01   9.60140509E-02   8.01540383E-02   6.42164818E-02   4.82168000E-02   3.21704715E-02   1.60930202E-02   0.00000000E+00 
  0.00000000E+00   1.46474877E-02   2.92808049E-02   4.38857948E-02   5.84483281E-02   7.29543164E-02   8.73897260E-02   1.01740592E-01   1.15993030E-01   1.30133253E-01   1.44147580E-01   1.58022453E-01   1.71744450E-01   1.85300296E-01   1.98676875E-01   2.11861247E-01   2.24840657E-01   2.37602549E-01   2.50134575E-01   2.62424612E-01   2.74460771E-01   2.86231406E-01   2.97725131E-01   3.08930826E-01   3.19837650E-01   3.30435052E-01   3.40712780E-01   3.50660890E-01   3.60269758E-01   3.69530088E-01   3.78432922E-01   3.86969647E-01   3.95132003E-01   4.02912095E-01   4.10302395E-01   4.17295755E-01   4.23885407E-01   4.30064978E-01   4.35828489E-01   4.41170364E-01   4.46085434E-01   4.50568947E-01   4.54616562E-01   4.58224366E-01   4.61388867E-01   4.64107004E-01   4.66376148E-01   4.68194103E-01   4.69559110E-01   4.70469849E-01   4.70925439E-01   4.70925439E-01   4.70469849E-01   4.69559110E-01   4.68194103E-01   4.66376148E-01   4.64107004E-01   4.61388867E-01   4.58224366E-01   4.54616562E-01   4.50568947E-01   4.46085434E-01   4.41170364E-01   4.35828489E-01   4.30064978E-01   4.23885407E-01   4.17295755E-01   4.10302395E-01   4.02912095E-01   3.95132003E-01   3.86969647E-01   3.78432922E-01   3.69530088E-01   3.60269758E-01   3.50660890E-01   3.40712780E-01   3.30435052E-01   3.19837650E-01   3.08930826E-01   2.97725131E-01   2.86231406E-01   2.74460771E-01   2.62424612E-01   2.50134575E-01   2.37602549E-01   2.24840657E-01   2.11861247E-01   1.98676875E-01   1.85300296E-01   1.71744450E-01   1.58022453E-01   1.44147580E-01   1.30133253E-01   1.15993030E-01   1.01740592E-01   8.73897260E-02   7.29543164E-02   5.84483281E-02   4.38857948E-02   2.92808049E-02   1.46474877E-02   0.00000000E+00 
  0.00000000E+00   1.33317981E-02   2.66506985E-02   3.99438161E-02   5.31982906E-02   6.64012992E-02   7.95400688E-02   9.26018886E-02   1.05574122E-01   1.18444219E-01   1.31199729E-01   1.43828312E-01   1.56317751E-01   1.68655961E-01   1.80831009E-01   1.92831114E-01   2.04644667E-01   2.16260239E-01   2.27666594E-01   2.38852697E-01   2.49807724E-01   2.60521079E-01   2.70982396E-01   2.81181556E-01   2.91108690E-01   3.00754196E-01   3.10108741E-01   3.19163277E-01   3.27909042E-01   3.36337577E-01   3.44440726E-01   3.52210652E-01   3.59639836E-01   3.66721092E-01   3.73447569E-01   3.79812760E-01   3.85810507E-01   3.91435006E-01   3.96680818E-01   4.01542866E-01   4.06016448E-01   4.10097235E-01   4.13781279E-01   4.17065017E-01   4.19945272E-01   4.22419256E-01   4.24484577E-01   4.26139237E-01   4.27381634E-01   4.28210567E-01   4.28625235E-01   4.28625235E-01   4.28210567E-01   4.27381634E-01   4.26139237E-01   4.24484577E-01   4.22419256E-01   4.19945272E-01   4.17065017E-01   4.13781279E-01   4.10097235E-01   4.06016448E-01   4.01542866E-01   3.96680818E-01   3.91435006E-01   3.85810507E-01   3.79812760E-01   3.73447569E-01   3.66721092E-01   3.59639836E-01   3.52210652E-01   3.44440726E-01   3.36337577E-01   3.27909042E-01   3.19163277E-01   3.10108741E-01   3.00754196E-01   2.91108690E-01   2.81181556E-01   2.70982396E-01   2.60521079E-01   2.49807724E-01   2.38852697E-01   2.27666594E-01   2.16260239E-01   2.04644667E-01   1.92831114E-01   1.80831009E-01   1.68655961E-01   1.56317751E-01   1.43828312E-01   1.31199729E-01   1.18444219E-01   1.05574122E-01   9.26018886E-02   7.95400688E-02   6.64012992E-02   5.31982906E-02   3.99438161E-02   2.66506985E-02   1.33317981E-02   0.00000000E+00 
