1 5 1  4.89074e-01
1 5 2  4.56773e-01
1 5 3  4.04508e-01
1 5 4  3.34565e-01
1 5 5  2.50000e-01
1 5 6  1.54508e-01
1 5 7  5.22642e-02
1 5 8 -5.22642e-02
1 5 9 -1.54508e-01
1 5 10 -2.50000e-01
1 5 11 -3.34565e-01
1 5 12 -4.04508e-01
1 5 13 -4.56773e-01
1 5 14 -4.89074e-01
1 5 15 -5.00000e-01
1 5 16 -4.89074e-01
1 5 17 -4.56773e-01
1 5 18 -4.04508e-01
1 5 19 -3.34565e-01
1 5 20 -2.50000e-01
1 5 21 -1.54508e-01
1 5 22 -5.22642e-02
1 5 23  5.22642e-02
1 5 24  1.54508e-01
1 5 25  2.50000e-01
1 5 26  3.34565e-01
1 5 27  4.04508e-01
1 5 28  4.56773e-01
1 5 29  4.89074e-01
1 6 0  5.87785e-01
1 6 1  5.74941e-01
1 6 2  5.36969e-01
1 6 3  4.75528e-01
1 6 4  3.93305e-01
1 6 5  2.93893e-01
1 6 6  1.81636e-01
1 6 7  6.14403e-02
1 6 8 -6.14403e-02
1 6 9 -1.81636e-01
1 6 10 -2.93893e-01
1 6 11 -3.93305e-01
1 6 12 -4.75528e-01
1 6 13 -5.36969e-01
1 6 14 -5.74941e-01
1 6 15 -5.87785e-01
1 6 16 -5.74941e-01
1 6 17 -5.36969e-01
1 6 18 -4.75528e-01
1 6 19 -3.93305e-01
1 6 20 -2.93893e-01
1 6 21 -1.81636e-01
1 6 22 -6.14403e-02
1 6 23  6.14403e-02
1 6 24  1.81636e-01
1 6 25  2.93893e-01
1 6 26  3.93305e-01
1 6 27  4.75528e-01
1 6 28  5.36969e-01
1 6 29  5.74941e-01
1 7 0  6.69131e-01
1 7 1  6.54508e-01
1 7 2  6.11281e-01
1 7 3  5.41338e-01
1 7 4  4.47736e-01
1 7 5  3.34565e-01
1 7 6  2.06773e-01
1 7 7  6.99432e-02
1 7 8 -6.99432e-02
1 7 9 -2.06773e-01
1 7 10 -3.34565e-01
1 7 11 -4.47736e-01
1 7 12 -5.41338e-01
1 7 13 -6.11281e-01
1 7 14 -6.54508e-01
1 7 15 -6.69131e-01
1 7 16 -6.54508e-01
1 7 17 -6.11281e-01
1 7 18 -5.41338e-01
1 7 19 -4.47736e-01
1 7 20 -3.34565e-01
1 7 21 -2.06773e-01
1 7 22 -6.99432e-02
1 7 23  6.99432e-02
1 7 24  2.06773e-01
1 7 25  3.34565e-01
1 7 26  4.47736e-01
1 7 27  5.41338e-01
1 7 28  6.11281e-01
1 7 29  6.54508e-01
1 8 0  7.43145e-01
1 8 1  7.26905e-01
1 8 2  6.78897e-01
1 8 3  6.01217e-01
1 8 4  4.97261e-01
1 8 5  3.71572e-01
1 8 6  2.29644e-01
1 8 7  7.76798e-02
1 8 8 -7.76798e-02
1 8 9 -2.29644e-01
1 8 10 -3.71572e-01
1 8 11 -4.97261e-01
1 8 12 -6.01217e-01
1 8 13 -6.78897e-01
1 8 14 -7.26905e-01
1 8 15 -7.43145e-01
1 8 16 -7.26905e-01
1 8 17 -6.78897e-01
1 8 18 -6.01217e-01
1 8 19 -4.97261e-01
1 8 20 -3.71572e-01
1 8 21 -2.29644e-01
1 8 22 -7.76798e-02
1 8 23  7.76798e-02
1 8 24  2.29644e-01
1 8 25  3.71572e-01
1 8 26  4.97261e-01
1 8 27  6.01217e-01
1 8 28  6.78897e-01
1 8 29  7.26905e-01
1 9 0  8.09017e-01
1 9 1  7.91338e-01
1 9 2  7.39074e-01
1 9 3  6.54508e-01
1 9 4  5.41338e-01
1 9 5  4.04508e-01
1 9 6  2.50000e-01
1 9 7  8.45653e-02
1 9 8 -8.45653e-02
1 9 9 -2.50000e-01
1 9 10 -4.04508e-01
1 9 11 -5.41338e-01
1 9 12 -6.54508e-01
1 9 13 -7.39074e-01
1 9 14 -7.91338e-01
1 9 15 -8.09017e-01
1 9 16 -7.91338e-01
1 9 17 -7.39074e-01
1 9 18 -6.54508e-01
1 9 19 -5.41338e-01
1 9 20 -4.04508e-01
1 9 21 -2.50000e-01
1 9 22 -8.45653e-02
1 9 23  8.45653e-02
1 9 24  2.50000e-01
1 9 25  4.04508e-01
1 9 26  5.41338e-01
1 9 27  6.54508e-01
1 9 28  7.39074e-01
1 9 29  7.91338e-01
1 10 0  8.66025e-01
1 10 1  8.47101e-01
1 10 2  7.91154e-01
1 10 3  7.00629e-01
1 10 4  5.79484e-01
1 10 5  4.33013e-01
1 10 6  2.67617e-01
1 10 7  9.05243e-02
1 10 8 -9.05243e-02
1 10 9 -2.67617e-01
1 10 10 -4.33013e-01
1 10 11 -5.79484e-01
1 10 12 -7.00629e-01
1 10 13 -7.91154e-01
1 10 14 -8.47101e-01
1 10 15 -8.66025e-01
1 10 16 -8.47101e-01
1 10 17 -7.91154e-01
1 10 18 -7.00629e-01
1 10 19 -5.79484e-01
1 10 20 -4.33013e-01
1 10 21 -2.67617e-01
1 10 22 -9.05243e-02
1 10 23  9.05243e-02
1 10 24  2.67617e-01
1 10 25  4.33013e-01
1 10 26  5.79484e-01
1 10 27  7.00629e-01
1 10 28  7.91154e-01
1 10 29  8.47101e-01
1 11 0  9.13545e-01
1 11 1  8.93582e-01
1 11 2  8.34565e-01
1 11 3  7.39074e-01
1 11 4  6.11281e-01
1 11 5  4.56773e-01
1 11 6  2.82301e-01
1 11 7  9.54915e-02
1 11 8 -9.54915e-02
1 11 9 -2.82301e-01
1 11 10 -4.56773e-01
1 11 11 -6.11281e-01
1 11 12 -7.39074e-01
1 11 13 -8.34565e-01
1 11 14 -8.93582e-01
1 11 15 -9.13545e-01
1 11 16 -8.93582e-01
1 11 17 -8.34565e-01
1 11 18 -7.39074e-01
1 11 19 -6.11281e-01
1 11 20 -4.56773e-01
1 11 21 -2.82301e-01
1 11 22 -9.54915e-02
1 11 23  9.54915e-02
1 11 24  2.82301e-01
1 11 25  4.56773e-01
1 11 26  6.11281e-01
1 11 27  7.39074e-01
1 11 28  8.34565e-01
1 11 29  8.93582e-01
1 12 0  9.51057e-01
1 12 1  9.30274e-01
1 12 2  8.68833e-01
1 12 3  7.69421e-01
1 12 4  6.36381e-01
1 12 5  4.75528e-01
1 12 6  2.93893e-01
1 12 7  9.94125e-02
1 12 8 -9.94125e-02
1 12 9 -2.93893e-01
1 12 10 -4.75528e-01
1 12 11 -6.36381e-01
1 12 12 -7.69421e-01
1 12 13 -8.68833e-01
1 12 14 -9.30274e-01
1 12 15 -9.51057e-01
1 12 16 -9.30274e-01
1 12 17 -8.68833e-01
1 12 18 -7.69421e-01
1 12 19 -6.36381e-01
1 12 20 -4.75528e-01
1 12 21 -2.93893e-01
1 12 22 -9.94125e-02
1 12 23  9.94125e-02
1 12 24  2.93893e-01
1 12 25  4.75528e-01
1 12 26  6.36381e-01
1 12 27  7.69421e-01
1 12 28  8.68833e-01
1 12 29  9.30274e-01
1 13 0  9.78148e-01
1 13 1  9.56773e-01
1 13 2  8.93582e-01
1 13 3  7.91338e-01
1 13 4  6.54508e-01
1 13 5  4.89074e-01
1 13 6  3.02264e-01
1 13 7  1.02244e-01
1 13 8 -1.02244e-01
1 13 9 -3.02264e-01
1 13 10 -4.89074e-01
1 13 11 -6.54508e-01
1 13 12 -7.91338e-01
1 13 13 -8.93582e-01
1 13 14 -9.56773e-01
1 13 15 -9.78148e-01
1 13 16 -9.56773e-01
1 13 17 -8.93582e-01
1 13 18 -7.91338e-01
1 13 19 -6.54508e-01
1 13 20 -4.89074e-01
1 13 21 -3.02264e-01
1 13 22 -1.02244e-01
1 13 23  1.02244e-01
1 13 24  3.02264e-01
1 13 25  4.89074e-01
1 13 26  6.54508e-01
1 13 27  7.91338e-01
1 13 28  8.93582e-01
1 13 29  9.56773e-01
1 14 0  9.94522e-01
1 14 1  9.72789e-01
1 14 2  9.08541e-01
1 14 3  8.04585e-01
1 14 4  6.65465e-01
1 14 5  4.97261e-01
1 14 6  3.07324e-01
1 14 7  1.03956e-01
1 14 8 -1.03956e-01
1 14 9 -3.07324e-01
1 14 10 -4.97261e-01
1 14 11 -6.65465e-01
1 14 12 -8.04585e-01
1 14 13 -9.08541e-01
1 14 14 -9.72789e-01
1 14 15 -9.94522e-01
1 14 16 -9.72789e-01
1 14 17 -9.08541e-01
1 14 18 -8.04585e-01
1 14 19 -6.65465e-01
1 14 20 -4.97261e-01
1 14 21 -3.07324e-01
1 14 22 -1.03956e-01
1 14 23  1.03956e-01
1 14 24  3.07324e-01
1 14 25  4.97261e-01
1 14 26  6.65465e-01
1 14 27  8.04585e-01
1 14 28  9.08541e-01
1 14 29  9.72789e-01
1 15 0  1.00000e+00
1 15 1  9.78148e-01
1 15 2  9.13545e-01
1 15 3  8.09017e-01
1 15 4  6.69131e-01
1 15 5  5.00000e-01
1 15 6  3.09017e-01
1 15 7  1.04528e-01
1 15 8 -1.04528e-01
1 15 9 -3.09017e-01
1 15 10 -5.00000e-01
1 15 11 -6.69131e-01
1 15 12 -8.09017e-01
1 15 13 -9.13545e-01
1 15 14 -9.78148e-01
1 15 15 -1.00000e+00
1 15 16 -9.78148e-01
1 15 17 -9.13545e-01
1 15 18 -8.09017e-01
1 15 19 -6.69131e-01
1 15 20 -5.00000e-01
1 15 21 -3.09017e-01
1 15 22 -1.04528e-01
1 15 23  1.04528e-01
1 15 24  3.09017e-01
1 15 25  5.00000e-01
1 15 26  6.69131e-01
1 15 27  8.09017e-01
1 15 28  9.13545e-01
1 15 29  9.78148e-01
1 16 0  9.94522e-01
1 16 1  9.72789e-01
1 16 2  9.08541e-01
1 16 3  8.04585e-01
1 16 4  6.65465e-01
1 16 5  4.97261e-01
1 16 6  3.07324e-01
1 16 7  1.03956e-01
1 16 8 -1.03956e-01
1 16 9 -3.07324e-01
1 16 10 -4.97261e-01
1 16 11 -6.65465e-01
1 16 12 -8.04585e-01
1 16 13 -9.08541e-01
1 16 14 -9.72789e-01
1 16 15 -9.94522e-01
1 16 16 -9.72789e-01
1 16 17 -9.08541e-01
1 16 18 -8.04585e-01
1 16 19 -6.65465e-01
1 16 20 -4.97261e-01
1 16 21 -3.07324e-01
1 16 22 -1.03956e-01
1 16 23  1.03956e-01
1 16 24  3.07324e-01
1 16 25  4.97261e-01
1 16 26  6.65465e-01
1 16 27  8.04585e-01
1 16 28  9.08541e-01
1 16 29  9.72789e-01
1 17 0  9.78148e-01
1 17 1  9.56773e-01
1 17 2  8.93582e-01
1 17 3  7.91338e-01
1 17 4  6.54508e-01
1 17 5  4.89074e-01
1 17 6  3.02264e-01
1 17 7  1.02244e-01
1 17 8 -1.02244e-01
1 17 9 -3.02264e-01
1 17 10 -4.89074e-01
1 17 11 -6.54508e-01
1 17 12 -7.91338e-01
1 17 13 -8.93582e-01
1 17 14 -9.56773e-01
1 17 15 -9.78148e-01
1 17 16 -9.56773e-01
1 17 17 -8.93582e-01
1 17 18 -7.91338e-01
1 17 19 -6.54508e-01
1 17 20 -4.89074e-01
1 17 21 -3.02264e-01
1 17 22 -1.02244e-01
1 17 23  1.02244e-01
1 17 24  3.02264e-01
1 17 25  4.89074e-01
1 17 26  6.54508e-01
1 17 27  7.91338e-01
1 17 28  8.93582e-01
1 17 29  9.56773e-01
1 18 0  9.51057e-01
1 18 1  9.30274e-01
1 18 2  8.68833e-01
1 18 3  7.69421e-01
1 18 4  6.36381e-01
1 18 5  4.75528e-01
1 18 6  2.93893e-01
1 18 7  9.94125e-02
1 18 8 -9.94125e-02
1 18 9 -2.93893e-01
1 18 10 -4.75528e-01
1 18 11 -6.36381e-01
1 18 12 -7.69421e-01
1 18 13 -8.68833e-01
1 18 14 -9.30274e-01
1 18 15 -9.51057e-01
1 18 16 -9.30274e-01
1 18 17 -8.68833e-01
1 18 18 -7.69421e-01
1 18 19 -6.36381e-01
1 18 20 -4.75528e-01
1 18 21 -2.93893e-01
1 18 22 -9.94125e-02
1 18 23  9.94125e-02
1 18 24  2.93893e-01
1 18 25  4.75528e-01
1 18 26  6.36381e-01
1 18 27  7.69421e-01
1 18 28  8.68833e-01
1 18 29  9.30274e-01
1 19 0  9.13545e-01
1 19 1  8.93582e-01
1 19 2  8.34565e-01
1 19 3  7.39074e-01
1 19 4  6.11281e-01
1 19 5  4.56773e-01
1 19 6  2.82301e-01
1 19 7  9.54915e-02
1 19 8 -9.54915e-02
1 19 9 -2.82301e-01
1 19 10 -4.56773e-01
1 19 11 -6.11281e-01
1 19 12 -7.39074e-01
1 19 13 -8.34565e-01
1 19 14 -8.93582e-01
1 19 15 -9.13545e-01
1 19 16 -8.93582e-01
1 19 17 -8.34565e-01
1 19 18 -7.39074e-01
1 19 19 -6.11281e-01
1 19 20 -4.56773e-01
1 19 21 -2.82301e-01
1 19 22 -9.54915e-02
1 19 23  9.54915e-02
1 19 24  2.82301e-01
1 19 25  4.56773e-01
1 19 26  6.11281e-01
1 19 27  7.39074e-01
1 19 28  8.34565e-01
1 19 29  8.93582e-01
1 20 0  8.66025e-01
1 20 1  8.47101e-01
1 20 2  7.91154e-01
1 20 3  7.00629e-01
1 20 4  5.79484e-01
1 20 5  4.33013e-01
1 20 6  2.67617e-01
1 20 7  9.05243e-02
1 20 8 -9.05243e-02
1 20 9 -2.67617e-01
1 20 10 -4.33013e-01
1 20 11 -5.79484e-01
1 20 12 -7.00629e-01
1 20 13 -7.91154e-01
1 20 14 -8.47101e-01
1 20 15 -8.66025e-01
1 20 16 -8.47101e-01
1 20 17 -7.91154e-01
1 20 18 -7.00629e-01
1 20 19 -5.79484e-01
1 20 20 -4.33013e-01
1 20 21 -2.67617e-01
1 20 22 -9.05243e-02
1 20 23  9.05243e-02
1 20 24  2.67617e-01
1 20 25  4.33013e-01
1 20 26  5.79484e-01
1 20 27  7.00629e-01
1 20 28  7.91154e-01
1 20 29  8.47101e-01
1 21 0  8.09017e-01
1 21 1  7.91338e-01
1 21 2  7.39074e-01
1 21 3  6.54508e-01
1 21 4  5.41338e-01
1 21 5  4.04508e-01
1 21 6  2.50000e-01
1 21 7  8.45653e-02
1 21 8 -8.45653e-02
1 21 9 -2.50000e-01
1 21 10 -4.04508e-01
1 21 11 -5.41338e-01
1 21 12 -6.54508e-01
1 21 13 -7.39074e-01
1 21 14 -7.91338e-01
1 21 15 -8.09017e-01
1 21 16 -7.91338e-01
1 21 17 -7.39074e-01
1 21 18 -6.54508e-01
1 21 19 -5.41338e-01
1 21 20 -4.04508e-01
1 21 21 -2.50000e-01
1 21 22 -8.45653e-02
1 21 23  8.45653e-02
1 21 24  2.50000e-01
1 21 25  4.04508e-01
1 21 26  5.41338e-01
1 21 27  6.54508e-01
1 21 28  7.39074e-01
1 21 29  7.91338e-01
1 22 0  7.43145e-01
1 22 1  7.26905e-01
1 22 2  6.78897e-01
1 22 3  6.01217e-01
1 22 4  4.97261e-01
1 22 5  3.71572e-01
1 22 6  2.29644e-01
1 22 7  7.76798e-02
1 22 8 -7.76798e-02
1 22 9 -2.29644e-01
1 22 10 -3.71572e-01
1 22 11 -4.97261e-01
1 22 12 -6.01217e-01
1 22 13 -6.78897e-01
1 22 14 -7.26905e-01
1 22 15 -7.43145e-01
1 22 16 -7.26905e-01
1 22 17 -6.78897e-01
1 22 18 -6.01217e-01
1 22 19 -4.97261e-01
1 22 20 -3.71572e-01
1 22 21 -2.29644e-01
1 22 22 -7.76798e-02
1 22 23  7.76798e-02
1 22 24  2.29644e-01
1 22 25  3.71572e-01
1 22 26  4.97261e-01
1 22 27  6.01217e-01
1 22 28  6.78897e-01
1 22 29  7.26905e-01
1 23 0  6.69131e-01
1 23 1  6.54508e-01
1 23 2  6.11281e-01
1 23 3  5.41338e-01
1 23 4  4.47736e-01
1 23 5  3.34565e-01
1 23 6  2.06773e-01
1 23 7  6.99432e-02
1 23 8 -6.99432e-02
1 23 9 -2.06773e-01
1 23 10 -3.34565e-01
1 23 11 -4.47736e-01
1 23 12 -5.41338e-01
1 23 13 -6.11281e-01
1 23 14 -6.54508e-01
1 23 15 -6.69131e-01
1 23 16 -6.54508e-01
1 23 17 -6.11281e-01
1 23 18 -5.41338e-01
1 23 19 -4.47736e-01
1 23 20 -3.34565e-01
1 23 21 -2.06773e-01
1 23 22 -6.99432e-02
1 23 23  6.99432e-02
1 23 24  2.06773e-01
1 23 25  3.34565e-01
1 23 26  4.47736e-01
1 23 27  5.41338e-01
1 23 28  6.11281e-01
1 23 29  6.54508e-01
1 24 0  5.87785e-01
1 24 1  5.74941e-01
1 24 2  5.36969e-01
1 24 3  4.75528e-01
1 24 4  3.93305e-01
1 24 5  2.93893e-01
1 24 6  1.81636e-01
1 24 7  6.14403e-02
1 24 8 -6.14403e-02
1 24 9 -1.81636e-01
1 24 10 -2.93893e-01
1 24 11 -3.93305e-01
1 24 12 -4.75528e-01
1 24 13 -5.36969e-01
1 24 14 -5.74941e-01
1 24 15 -5.87785e-01
1 24 16 -5.74941e-01
1 24 17 -5.36969e-01
1 24 18 -4.75528e-01
1 24 19 -3.93305e-01
1 24 20 -2.93893e-01
1 24 21 -1.81636e-01
1 24 22 -6.14403e-02
1 24 23  6.14403e-02
1 24 24  1.81636e-01
1 24 25  2.93893e-01
1 24 26  3.93305e-01
1 24 27  4.75528e-01
1 24 28  5.36969e-01
1 24 29  5.74941e-01
1 25 0  5.00000e-01
1 25 1  4.89074e-01
1 25 2  4.56773e-01
1 25 3  4.04508e-01
1 25 4  3.34565e-01
1 25 5  2.50000e-01
1 25 6  1.54508e-01
1 25 7  5.22642e-02
1 25 8 -5.22642e-02
1 25 9 -1.54508e-01
1 25 10 -2.50000e-01
1 25 11 -3.34565e-01
1 25 12 -4.04508e-01
1 25 13 -4.56773e-01
1 25 14 -4.89074e-01
1 25 15 -5.00000e-01
1 25 16 -4.89074e-01
1 25 17 -4.56773e-01
1 25 18 -4.04508e-01
1 25 19 -3.34565e-01
1 25 20 -2.50000e-01
1 25 21 -1.54508e-01
1 25 22 -5.22642e-02
1 25 23  5.22642e-02
1 25 24  1.54508e-01
1 25 25  2.50000e-01
1 25 26  3.34565e-01
1 25 27  4.04508e-01
1 25 28  4.56773e-01
1 25 29  4.89074e-01
1 26 0  4.06737e-01
1 26 1  3.97848e-01
1 26 2  3.71572e-01
1 26 3  3.29057e-01
1 26 4  2.72160e-01
1 26 5  2.03368e-01
1 26 6  1.25689e-01
1 26 7  4.25156e-02
1 26 8 -4.25156e-02
1 26 9 -1.25689e-01
1 26 10 -2.03368e-01
1 26 11 -2.72160e-01
1 26 12 -3.29057e-01
1 26 13 -3.71572e-01
1 26 14 -3.97848e-01
1 26 15 -4.06737e-01
1 26 16 -3.97848e-01
1 26 17 -3.71572e-01
1 26 18 -3.29057e-01
1 26 19 -2.72160e-01
1 26 20 -2.03368e-01
1 26 21 -1.25689e-01
1 26 22 -4.25156e-02
1 26 23  4.25156e-02
1 26 24  1.25689e-01
1 26 25  2.03368e-01
1 26 26  2.72160e-01
1 26 27  3.29057e-01
1 26 28  3.71572e-01
1 26 29  3.97848e-01
1 27 0  3.09017e-01
1 27 1  3.02264e-01
1 27 2  2.82301e-01
1 27 3  2.50000e-01
1 27 4  2.06773e-01
1 27 5  1.54508e-01
1 27 6  9.54915e-02
1 27 7  3.23011e-02
1 27 8 -3.23011e-02
1 27 9 -9.54915e-02
1 27 10 -1.54508e-01
1 27 11 -2.06773e-01
1 27 12 -2.50000e-01
1 27 13 -2.82301e-01
1 27 14 -3.02264e-01
1 27 15 -3.09017e-01
1 27 16 -3.02264e-01
1 27 17 -2.82301e-01
1 27 18 -2.50000e-01
1 27 19 -2.06773e-01
1 27 20 -1.54508e-01
1 27 21 -9.54915e-02
1 27 22 -3.23011e-02
1 27 23  3.23011e-02
1 27 24  9.54915e-02
1 27 25  1.54508e-01
1 27 26  2.06773e-01
1 27 27  2.50000e-01
1 27 28  2.82301e-01
1 27 29  3.02264e-01
1 28 0  2.07912e-01
1 28 1  2.03368e-01
1 28 2  1.89937e-01
1 28 3  1.68204e-01
1 28 4  1.39120e-01
1 28 5  1.03956e-01
1 28 6  6.42482e-02
1 28 7  2.17327e-02
1 28 8 -2.17327e-02
1 28 9 -6.42482e-02
1 28 10 -1.03956e-01
1 28 11 -1.39120e-01
1 28 12 -1.68204e-01
1 28 13 -1.89937e-01
1 28 14 -2.03368e-01
1 28 15 -2.07912e-01
1 28 16 -2.03368e-01
1 28 17 -1.89937e-01
1 28 18 -1.68204e-01
1 28 19 -1.39120e-01
1 28 20 -1.03956e-01
1 28 21 -6.42482e-02
1 28 22 -2.17327e-02
1 28 23  2.17327e-02
1 28 24  6.42482e-02
1 28 25  1.03956e-01
1 28 26  1.39120e-01
1 28 27  1.68204e-01
1 28 28  1.89937e-01
1 28 29  2.03368e-01
1 29 0  1.04528e-01
1 29 1  1.02244e-01
1 29 2  9.54915e-02
1 29 3  8.45653e-02
1 29 4  6.99432e-02
1 29 5  5.22642e-02
1 29 6  3.23011e-02
1 29 7  1.09262e-02
1 29 8 -1.09262e-02
1 29 9 -3.23011e-02
1 29 10 -5.22642e-02
1 29 11 -6.99432e-02
1 29 12 -8.45653e-02
1 29 13 -9.54915e-02
1 29 14 -1.02244e-01
1 29 15 -1.04528e-01
1 29 16 -1.02244e-01
1 29 17 -9.54915e-02
1 29 18 -8.45653e-02
1 29 19 -6.99432e-02
1 29 20 -5.22642e-02
1 29 21 -3.23011e-02
1 29 22 -1.09262e-02
1 29 23  1.09262e-02
1 29 24  3.23011e-02
1 29 25  5.22642e-02
1 29 26  6.99432e-02
1 29 27  8.45653e-02
1 29 28  9.54915e-02
1 29 29  1.02244e-01
100
2 0 0  0.00000e+00
2 0 1  0.00000e+00
2 0 2  0.00000e+00
2 0 3  0.00000e+00
2 0 4  0.00000e+00
2 0 5  0.00000e+00
2 0 6  0.00000e+00
2 0 7  0.00000e+00
2 0 8 -0.00000e+00
2 0 9 -0.00000e+00
2 0 10 -0.00000e+00
2 0 11 -0.00000e+00
2 0 12 -0.00000e+00
2 0 13 -0.00000e+00
2 0 14 -0.00000e+00
2 0 15 -0.00000e+00
2 0 16 -0.00000e+00
2 0 17 -0.00000e+00
2 0 18 -0.00000e+00
2 0 19 -0.00000e+00
2 0 20 -0.00000e+00
2 0 21 -0.00000e+00
2 0 22 -0.00000e+00
2 0 23  0.00000e+00
2 0 24  0.00000e+00
2 0 25  0.00000e+00
2 0 26  0.00000e+00
2 0 27  0.00000e+00
2 0 28  0.00000e+00
2 0 29  0.00000e+00
2 1 0  3.44166e-02
2 1 1  3.36645e-02
2 1 2  3.14411e-02
2 1 3  2.78436e-02
2 1 4  2.30292e-02
2 1 5  1.72083e-02
2 1 6  1.06353e-02
2 1 7  3.59751e-03
2 1 8 -3.59751e-03
2 1 9 -1.06353e-02
2 1 10 -1.72083e-02
2 1 11 -2.30292e-02
2 1 12 -2.78436e-02
2 1 13 -3.14411e-02
2 1 14 -3.36645e-02
2 1 15 -3.44166e-02
2 1 16 -3.36645e-02
2 1 17 -3.14411e-02
2 1 18 -2.78436e-02
2 1 19 -2.30292e-02
2 1 20 -1.72083e-02
2 1 21 -1.06353e-02
2 1 22 -3.59751e-03
2 1 23  3.59751e-03
2 1 24  1.06353e-02
2 1 25  1.72083e-02
2 1 26  2.30292e-02
2 1 27  2.78436e-02
2 1 28  3.14411e-02
2 1 29  3.36645e-02
2 2 0  6.84561e-02
2 2 1  6.69601e-02
2 2 2  6.25377e-02
2 2 3  5.53821e-02
2 2 4  4.58061e-02
